selection_reason,feature_case_id,candidate_id,restoration_case_id,case_id,dataset_name,painting_id,category,title,artist,style,model_name,mask_id,mask_type,evaluation_region,region_pixel_count,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,clip_improved,dinov2_improved,both_feature_models_improved,feature_model_direction_disagreement,feature_direction_label,absolute_feature_model_improvement_gap,mean_similarity_rank_desc_by_region,mean_similarity_rank_asc_by_region,disagreement_gap_rank_desc_by_region,clean_path,damaged_path,restored_path,mask_path,is_zero_control,mask_has_positive_pixels_for_feature_similarity,expected_feature_regions
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0236,sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9,sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9,p028_loss_large,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,stable_diffusion_inpainting,p028_loss_large,loss_large,mask_bbox_crop,92416,0.5879247188568115,0.7082889080047607,0.1203641891479492,0.8318338990211487,0.5859233140945435,-0.2459105849266052,-0.062773197889328,True,False,False,True,clip_improved_dinov2_not,0.3662747740745544,690,145,7,data/processed/clean/p028_clean.png,data/processed/masked/p028_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p028__loss_large__p00_generic__s2026__f6450fdfd9__restored_stable_diffusion_inpainting.png,data/processed/masks/p028_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0240,sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e,sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e,p028_loss_large,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,stable_diffusion_inpainting,p028_loss_large,loss_large,mask_bbox_crop,92416,0.5879247188568115,0.6037598848342896,0.015835165977478,0.8318338990211487,0.2877131104469299,-0.5441207885742188,-0.2641428112983703,True,False,False,True,clip_improved_dinov2_not,0.5599559545516968,833,2,1,data/processed/clean/p028_clean.png,data/processed/masked/p028_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e__restored_stable_diffusion_inpainting.png,data/processed/masks/p028_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0472,sd__dsz__p018__loss_large__p00_generic__s2026__a51044ddef,sd__dsz__p018__loss_large__p00_generic__s2026__a51044ddef,p018__loss_large__size_06pct,damage_size_sensitivity,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,,loss_large,mask_bbox_crop,48841,0.7335256338119507,0.8850383758544922,0.1515127420425415,0.7697294354438782,0.5525999665260315,-0.2171294689178466,-0.0328083634376525,True,False,False,True,clip_improved_dinov2_not,0.3686422109603881,639,196,6,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_06pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p018__loss_large__p00_generic__s2026__a51044ddef__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_06pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0473,sd__dsz__p018__loss_large__p00_generic__s2026__bd7ed459d4,sd__dsz__p018__loss_large__p00_generic__s2026__bd7ed459d4,p018__loss_large__size_08pct,damage_size_sensitivity,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,stable_diffusion_inpainting,,loss_large,mask_bbox_crop,64009,0.7093769311904907,0.8635048270225525,0.1541278958320617,0.8272245526313782,0.6240105032920837,-0.2032140493392944,-0.0245430767536163,True,False,False,True,clip_improved_dinov2_not,0.3573419451713561,613,222,10,data/processed/clean/p018_clean.png,data/processed/damaged/damage_size_sensitivity/p018__loss_large__size_08pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p018__loss_large__p00_generic__s2026__bd7ed459d4__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p018__loss_large__size_08pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0485,sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa,sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa,p026__loss_large__size_10pct,damage_size_sensitivity,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,stable_diffusion_inpainting,,loss_large,mask_bbox_crop,71289,0.7305448055267334,0.8441416621208191,0.1135968565940857,0.8519752621650696,0.61738121509552,-0.2345940470695495,-0.0604985952377319,True,False,False,True,clip_improved_dinov2_not,0.3481909036636352,685,150,11,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_10pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0710,sd__syn__p001__water_stain__p01_style_period__s2026__401357160f,sd__syn__p001__water_stain__p01_style_period__s2026__401357160f,p001__water_stain__severe,synthetic_degradation,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,,water_stain,mask_bbox_crop,14161,0.9935283660888672,0.9608986377716064,-0.0326297283172607,0.9897258877754213,0.6129563450813293,-0.3767695426940918,-0.2046996355056762,False,False,False,False,neither_improved,0.3441398143768311,827,8,12,data/processed/clean/p001_clean.png,data/processed/degraded/synthetic_degradation/p001__water_stain__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p001__water_stain__p01_style_period__s2026__401357160f__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p001__water_stain__severe_effect_mask.png,True,True,full_image|content_region|mask_bbox_crop
largest_clip_dinov2_disagreement_gap_mask_bbox_crop,sd24_0873,sd__syn__p039__partial_transparency__p01_style_period__s2026__e7876263e0,sd__syn__p039__partial_transparency__p01_style_period__s2026__e7876263e0,p039__partial_transparency__severe,synthetic_degradation,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,stable_diffusion_inpainting,,partial_transparency,mask_bbox_crop,370881,0.991889476776123,0.9447126388549804,-0.0471768379211425,0.9706618785858154,0.559135913848877,-0.4115259647369385,-0.2293514013290405,False,False,False,False,neither_improved,0.36434912681579595,829,6,8,data/processed/clean/p039_clean.png,data/processed/degraded/synthetic_degradation/p039__partial_transparency__severe_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p01_style_period/sd__syn__p039__partial_transparency__p01_style_period__s2026__e7876263e0__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p039__partial_transparency__severe_effect_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0041,sd__can__p005__loss_large__p00_generic__s2026__038b6c8c20,sd__can__p005__loss_large__p00_generic__s2026__038b6c8c20,p005_loss_large,canonical,p005,portrait_figure,Self-Portrait with Two Pupils,Adélaïde Labille-Guiard,,stable_diffusion_inpainting,p005_loss_large,loss_large,mask_bbox_crop,109561,0.6384787559509277,0.8915181159973145,0.2530393600463867,0.5193765163421631,0.8746534585952759,0.3552769422531128,0.3041581511497497,True,True,True,False,both_improved,0.10223758220672607,6,829,234,data/processed/clean/p005_clean.png,data/processed/masked/p005_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p005__loss_large__p00_generic__s2026__038b6c8c20__restored_stable_diffusion_inpainting.png,data/processed/masks/p005_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0081,sd__can__p009__loss_large__p00_generic__s2026__ed13b2a5ec,sd__can__p009__loss_large__p00_generic__s2026__ed13b2a5ec,p009_loss_large,canonical,p009,portrait_figure,Madame Roulin and Her Baby,Vincent van Gogh,,stable_diffusion_inpainting,p009_loss_large,loss_large,mask_bbox_crop,121104,0.7043394446372986,0.9049288034439088,0.2005893588066101,0.4680903553962707,0.8753176331520081,0.4072272777557373,0.3039083182811737,True,True,True,False,both_improved,0.2066379189491272,7,828,74,data/processed/clean/p009_clean.png,data/processed/masked/p009_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p009__loss_large__p00_generic__s2026__ed13b2a5ec__restored_stable_diffusion_inpainting.png,data/processed/masks/p009_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0231,sd__can__p027__loss_large__p00_generic__s2026__f669ffd87e,sd__can__p027__loss_large__p00_generic__s2026__f669ffd87e,p027_loss_large,canonical,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,Jan Both,,stable_diffusion_inpainting,p027_loss_large,loss_large,mask_bbox_crop,95481,0.6391332745552063,0.9766390919685364,0.3375058174133301,0.6121512651443481,0.9219761490821838,0.3098248839378357,0.3236653506755829,True,True,True,False,both_improved,0.027680933475494385,3,832,579,data/processed/clean/p027_clean.png,data/processed/masked/p027_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p027__loss_large__p00_generic__s2026__f669ffd87e__restored_stable_diffusion_inpainting.png,data/processed/masks/p027_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0369,sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41,sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41,p041_loss_large,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_loss_large,loss_large,mask_bbox_crop,101761,0.7689872980117798,0.9777381420135498,0.20875084400177,0.5446259379386902,0.9374213814735411,0.3927954435348511,0.3007731437683105,True,True,True,False,both_improved,0.18404459953308108,9,826,99,data/processed/clean/p041_clean.png,data/processed/masked/p041_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p041__loss_large__p00_generic__s2026__b7cd7bfa41__restored_stable_diffusion_inpainting.png,data/processed/masks/p041_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0371,sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669,sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669,p041_mixed_damage,canonical,p041,high_texture_brushwork,Wheat Field with Cypresses,Vincent van Gogh,,stable_diffusion_inpainting,p041_mixed_damage,mixed_damage,mask_bbox_crop,448900,0.8047147989273071,0.991351842880249,0.1866370439529419,0.5252131223678589,0.9417893886566162,0.4165762662887573,0.3016066551208496,True,True,True,False,both_improved,0.22993922233581543,8,827,49,data/processed/clean/p041_clean.png,data/processed/masked/p041_mixed_damage_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p041__mixed_damage__p00_generic__s2026__11b0947669__restored_stable_diffusion_inpainting.png,data/processed/masks/p041_mixed_damage_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0394,sd__can__p044__mixed_damage__p00_generic__s2026__3be068c3fd,sd__can__p044__mixed_damage__p00_generic__s2026__3be068c3fd,p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,,stable_diffusion_inpainting,p044_mixed_damage,mixed_damage,mask_bbox_crop,589824,0.7945359349250793,0.9589835405349731,0.1644476056098938,0.394756555557251,0.8409665822982788,0.4462100267410278,0.3053288161754608,True,True,True,False,both_improved,0.281762421131134,5,830,23,data/processed/clean/p044_clean.png,data/processed/masked/p044_mixed_damage_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p044__mixed_damage__p00_generic__s2026__3be068c3fd__restored_stable_diffusion_inpainting.png,data/processed/masks/p044_mixed_damage_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0395,sd__can__p044__mixed_damage__p01_style_period__s2026__cf4f40bb19,sd__can__p044__mixed_damage__p01_style_period__s2026__cf4f40bb19,p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,,stable_diffusion_inpainting,p044_mixed_damage,mixed_damage,mask_bbox_crop,589824,0.7945359349250793,0.9551979899406432,0.1606620550155639,0.394756555557251,0.7945950031280518,0.3998384475708008,0.2802502512931824,True,True,True,False,both_improved,0.23917639255523687,12,823,40,data/processed/clean/p044_clean.png,data/processed/masked/p044_mixed_damage_damaged.png,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p044__mixed_damage__p01_style_period__s2026__cf4f40bb19__restored_stable_diffusion_inpainting.png,data/processed/masks/p044_mixed_damage_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0398,sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87,sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87,p044_mixed_damage,canonical,p044,high_texture_brushwork,Versailles,Auguste Renoir,,stable_diffusion_inpainting,p044_mixed_damage,mixed_damage,mask_bbox_crop,589824,0.7945359349250793,0.9676855802536012,0.1731496453285217,0.394756555557251,0.8394576907157898,0.4447011351585388,0.3089253902435303,True,True,True,False,both_improved,0.2715514898300171,4,831,27,data/processed/clean/p044_clean.png,data/processed/masked/p044_mixed_damage_damaged.png,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p044__mixed_damage__p04_full_context__s2026__4f2d18ce87__restored_stable_diffusion_inpainting.png,data/processed/masks/p044_mixed_damage_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0430,sd__can__p048__loss_small__p01_style_period__s2026__5c439b28b7,sd__can__p048__loss_small__p01_style_period__s2026__5c439b28b7,p048_loss_small,canonical,p048,high_texture_brushwork,A Farm in Brittany,Paul Gauguin,,stable_diffusion_inpainting,p048_loss_small,loss_small,mask_bbox_crop,142129,0.7795508503913879,0.9953579306602478,0.2158070802688598,0.6240655183792114,0.9734054803848268,0.3493399620056152,0.2825735211372375,True,True,True,False,both_improved,0.13353288173675537,11,824,166,data/processed/clean/p048_clean.png,data/processed/masked/p048_loss_small_damaged.png,data/processed/restored/stable_diffusion/canonical/p01_style_period/sd__can__p048__loss_small__p01_style_period__s2026__5c439b28b7__restored_stable_diffusion_inpainting.png,data/processed/masks/p048_loss_small_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0456,sd__can__p050__mixed_damage__p00_generic__s2026__bb3caf5d1a,sd__can__p050__mixed_damage__p00_generic__s2026__bb3caf5d1a,p050_mixed_damage,canonical,p050,high_texture_brushwork,Landscape with a Sunlit Stream,Charles-François Daubigny,,stable_diffusion_inpainting,p050_mixed_damage,mixed_damage,mask_bbox_crop,589824,0.7521167397499084,0.8962942957878113,0.1441775560379028,0.3144276142120361,0.7409065961837769,0.4264789819717407,0.2853282690048218,True,True,True,False,both_improved,0.2823014259338379,10,825,22,data/processed/clean/p050_clean.png,data/processed/masked/p050_mixed_damage_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p050__mixed_damage__p00_generic__s2026__bb3caf5d1a__restored_stable_diffusion_inpainting.png,data/processed/masks/p050_mixed_damage_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0514,sd__mrob__p001__loss_large__p00_generic__s2026__791c7333f4,sd__mrob__p001__loss_large__p00_generic__s2026__791c7333f4,p001__loss_large__variant_01,mask_robustness,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,,loss_large,mask_bbox_crop,131044,0.4806445240974426,0.8815939426422119,0.4009494185447693,0.4947395324707031,0.8970247507095337,0.4022852182388305,0.4016173183917999,True,True,True,False,both_improved,0.0013357996940612238,1,834,811,data/processed/clean/p001_clean.png,data/processed/damaged/mask_robustness/p001__loss_large__variant_01_damaged.png,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p001__loss_large__p00_generic__s2026__791c7333f4__restored_stable_diffusion_inpainting.png,data/processed/masks/mask_robustness/p001__loss_large__variant_01_mask.png,True,True,full_image|content_region|mask_bbox_crop
top_mean_similarity_improvement_mask_bbox_crop,sd24_0516,sd__mrob__p001__loss_large__p00_generic__s2026__b82cb81bbe,sd__mrob__p001__loss_large__p00_generic__s2026__b82cb81bbe,p001__loss_large__variant_03,mask_robustness,p001,portrait_figure,Juan de Pareja,Diego Velázquez,,stable_diffusion_inpainting,,loss_large,mask_bbox_crop,122500,0.6700056791305542,0.8993289470672607,0.2293232679367065,0.5046560764312744,0.950358748435974,0.4457026720046997,0.3375129699707031,True,True,True,False,both_improved,0.21637940406799322,2,833,65,data/processed/clean/p001_clean.png,data/processed/damaged/mask_robustness/p001__loss_large__variant_03_damaged.png,data/processed/restored/stable_diffusion/mask_robustness/p00_generic/sd__mrob__p001__loss_large__p00_generic__s2026__b82cb81bbe__restored_stable_diffusion_inpainting.png,data/processed/masks/mask_robustness/p001__loss_large__variant_03_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0091,sd__can__p011__loss_large__p00_generic__s2026__615f206aa6,sd__can__p011__loss_large__p00_generic__s2026__615f206aa6,p011_loss_large,canonical,p011,landscape_natural,View of Haarlem and the Haarlemmer Meer,Jan van Goyen,,stable_diffusion_inpainting,p011_loss_large,loss_large,content_region,405504,0.8271557092666626,0.9032167792320251,0.0760610699653625,0.8030438423156738,0.404750257730484,-0.3982935845851898,-0.1611162573099136,True,False,False,True,clip_improved_dinov2_not,0.4743546545505523,927,19,2,data/processed/clean/p011_clean.png,data/processed/masked/p011_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p011__loss_large__p00_generic__s2026__615f206aa6__restored_stable_diffusion_inpainting.png,data/processed/masks/p011_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0101,sd__can__p013__loss_large__p00_generic__s2026__ba8252698c,sd__can__p013__loss_large__p00_generic__s2026__ba8252698c,p013_loss_large,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,stable_diffusion_inpainting,p013_loss_large,loss_large,content_region,410112,0.8321645259857178,0.8827803134918213,0.0506157875061035,0.8331607580184937,0.5294719934463501,-0.3036887645721435,-0.12653648853302,True,False,False,True,clip_improved_dinov2_not,0.354304552078247,904,42,6,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p013__loss_large__p00_generic__s2026__ba8252698c__restored_stable_diffusion_inpainting.png,data/processed/masks/p013_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0102,sd__can__p013__loss_small__p00_generic__s2026__17bee91fc7,sd__can__p013__loss_small__p00_generic__s2026__17bee91fc7,p013_loss_small,canonical,p013,landscape_natural,Landscape with a Village in the Distance,Jacob van Ruisdael,,stable_diffusion_inpainting,p013_loss_small,loss_small,content_region,410112,0.8292953372001648,0.8861693143844604,0.0568739771842956,0.8638402223587036,0.5583317875862122,-0.3055084347724914,-0.1243172287940979,True,False,False,True,clip_improved_dinov2_not,0.362382411956787,900,46,5,data/processed/clean/p013_clean.png,data/processed/masked/p013_loss_small_damaged.png,data/processed/restored/stable_diffusion/canonical/p00_generic/sd__can__p013__loss_small__p00_generic__s2026__17bee91fc7__restored_stable_diffusion_inpainting.png,data/processed/masks/p013_loss_small_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0113,sd__can__p014__loss_small__p02_artist__s2026__43b2b73163,sd__can__p014__loss_small__p02_artist__s2026__43b2b73163,p014_loss_small,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,stable_diffusion_inpainting,p014_loss_small,loss_small,content_region,334080,0.8657791614532471,0.9955368638038636,0.1297577023506164,0.5223977565765381,0.9871331453323364,0.4647353887557983,0.2972465455532074,True,True,True,False,both_improved,0.3349776864051819,3,943,7,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_small_damaged.png,data/processed/restored/stable_diffusion/canonical/p02_artist/sd__can__p014__loss_small__p02_artist__s2026__43b2b73163__restored_stable_diffusion_inpainting.png,data/processed/masks/p014_loss_small_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0114,sd__can__p014__loss_small__p03_artist_style_p__s2026__d5c8aec375,sd__can__p014__loss_small__p03_artist_style_p__s2026__d5c8aec375,p014_loss_small,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,stable_diffusion_inpainting,p014_loss_small,loss_small,content_region,334080,0.8657791614532471,0.9944674372673036,0.1286882758140564,0.5223977565765381,0.98309725522995,0.4606994986534118,0.2946938872337341,True,True,True,False,both_improved,0.3320112228393554,4,942,9,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_small_damaged.png,data/processed/restored/stable_diffusion/canonical/p03_artist_style_period/sd__can__p014__loss_small__p03_artist_style_p__s2026__d5c8aec375__restored_stable_diffusion_inpainting.png,data/processed/masks/p014_loss_small_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0115,sd__can__p014__loss_small__p04_full_context__s2026__a40476251b,sd__can__p014__loss_small__p04_full_context__s2026__a40476251b,p014_loss_small,canonical,p014,landscape_natural,Landscape on a River,Charles-François Daubigny,,stable_diffusion_inpainting,p014_loss_small,loss_small,content_region,334080,0.8657791614532471,0.9920234084129332,0.1262442469596862,0.5223977565765381,0.9515925645828248,0.4291948080062866,0.2777195274829864,True,True,True,False,both_improved,0.30295056104660045,5,941,12,data/processed/clean/p014_clean.png,data/processed/masked/p014_loss_small_damaged.png,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p014__loss_small__p04_full_context__s2026__a40476251b__restored_stable_diffusion_inpainting.png,data/processed/masks/p014_loss_small_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0240,sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e,sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e,p028_loss_large,canonical,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),workshop of Johannes Vinckboons,,stable_diffusion_inpainting,p028_loss_large,loss_large,content_region,407808,0.7192350625991821,0.7361592650413513,0.0169242024421691,0.9625709056854248,0.4671905636787414,-0.4953803420066833,-0.239228069782257,True,False,False,True,clip_improved_dinov2_not,0.5123045444488524,943,3,1,data/processed/clean/p028_clean.png,data/processed/masked/p028_loss_large_damaged.png,data/processed/restored/stable_diffusion/canonical/p04_full_context/sd__can__p028__loss_large__p04_full_context__s2026__d0a5b1439e__restored_stable_diffusion_inpainting.png,data/processed/masks/p028_loss_large_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0483,sd__dsz__p026__loss_large__p00_generic__s2026__783b55f1de,sd__dsz__p026__loss_large__p00_generic__s2026__783b55f1de,p026__loss_large__size_06pct,damage_size_sensitivity,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,stable_diffusion_inpainting,,loss_large,content_region,406272,0.8179676532745361,0.9229402542114258,0.1049726009368896,0.9696609973907472,0.7604330778121948,-0.2092279195785522,-0.0521276593208313,True,False,False,True,clip_improved_dinov2_not,0.3142005205154418,799,147,11,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_06pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p026__loss_large__p00_generic__s2026__783b55f1de__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_06pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0485,sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa,sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa,p026__loss_large__size_10pct,damage_size_sensitivity,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,stable_diffusion_inpainting,,loss_large,content_region,406272,0.841870903968811,0.883243203163147,0.0413722991943359,0.9160870313644408,0.6283581256866455,-0.2877289056777954,-0.1231783032417297,True,False,False,True,clip_improved_dinov2_not,0.3291012048721313,898,48,10,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_10pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p026__loss_large__p00_generic__s2026__d3156a24aa__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_10pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0490,sd__dsz__p026__loss_large__p00_generic__s2026__0293d7e6eb,sd__dsz__p026__loss_large__p00_generic__s2026__0293d7e6eb,p026__loss_large__size_15pct,damage_size_sensitivity,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,stable_diffusion_inpainting,,loss_large,content_region,406272,0.8328510522842407,0.9554122686386108,0.1225612163543701,0.9293290972709656,0.6756697297096252,-0.2536593675613403,-0.0655490756034851,True,False,False,True,clip_improved_dinov2_not,0.3762205839157104,820,126,4,data/processed/clean/p026_clean.png,data/processed/damaged/damage_size_sensitivity/p026__loss_large__size_15pct_damaged.png,data/processed/restored/stable_diffusion/damage_size_sensitivity/p00_generic/sd__dsz__p026__loss_large__p00_generic__s2026__0293d7e6eb__restored_stable_diffusion_inpainting.png,data/processed/masks/damage_size_sensitivity/p026__loss_large__size_15pct_mask.png,True,True,full_image|content_region|mask_bbox_crop
zero_control_content_region_reference,sd24_0826,sd__syn__p026__water_stain__p00_generic__s2026__6c626cf869,sd__syn__p026__water_stain__p00_generic__s2026__6c626cf869,p026__water_stain__moderate,synthetic_degradation,p026,architecture_structured,View of a Village along a River,attributed to Jan Brueghel I,,stable_diffusion_inpainting,,water_stain,content_region,406272,0.999139368534088,0.8344082236289978,-0.1647311449050903,0.997386872768402,0.4123782515525818,-0.5850086212158203,-0.3748698830604553,False,False,False,False,neither_improved,0.42027747631073,945,1,3,data/processed/clean/p026_clean.png,data/processed/degraded/synthetic_degradation/p026__water_stain__moderate_degraded.png,data/processed/restored/stable_diffusion/synthetic_degradation/p00_generic/sd__syn__p026__water_stain__p00_generic__s2026__6c626cf869__restored_stable_diffusion_inpainting.png,data/processed/masks/synthetic_degradation/p026__water_stain__moderate_effect_mask.png,True,False,full_image|content_region
