dataset_name,case_id,restoration_case_id,source_case_id_original,painting_id,category,title,mask_id,mask_type,model_name,evaluation_region,has_nonzero_mask,source_mask_semantics,lama_applicability,inference_mode,execution_device,restoration_method,metric_case_key,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,damaged_area_pixels,damaged_area_percentage_content,damaged_area_percentage_full,damaged_mse,restored_mse,mse_improvement,damaged_mae,restored_mae,mae_improvement,damaged_psnr,restored_psnr,psnr_improvement,damaged_ssim,restored_ssim,ssim_improvement,metric_module,metric_version,metric_timestamp_utc,python_version,numpy_version,pandas_version,skimage_version,status,issue,clean_path,damaged_path,mask_path,restored_path
canonical,canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,p027_mixed_damage,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_mixed_damage,mixed_damage,lama,boundary_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_mixed_damage__lama__boundary_region,32346,,,,,40932.0,8.868032,6.939697,12941.4072265625,86.20732116699219,12855.199905395508,70.57263946533203,3.684741973876953,66.88789749145508,7.010988575258058,28.775362109665103,21.764373534407046,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_mixed_damage_restored_lama.png
canonical,canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,p027_mixed_damage,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_mixed_damage,mixed_damage,lama,outside_mask_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_mixed_damage__lama__outside_mask_region,420636,,,,,40932.0,8.868032,6.939697,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_mixed_damage_restored_lama.png
canonical,canonical__p027_mixed_damage,lama__canonical__canonical__p027_mixed_damage,p027_mixed_damage,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_mixed_damage,mixed_damage,lama,mask_bbox_crop,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_mixed_damage__lama__mask_bbox_crop,473856,0.0,75.0,768.0,692.0,40932.0,8.868032,6.939697,2480.201171875,37.07050704956055,2443.1306648254395,13.98444652557373,1.1738594770431519,12.810587048530579,14.18593452504646,32.440518345275784,18.254583820229325,0.8833504880960575,0.9587727623393123,0.07542227424325476,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_mixed_damage_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,full_image,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__full_image,589824,0.0,0.0,768.0,768.0,10362.0,2.244956,1.756795,523.6078491210938,3.2980153560638428,520.3098337650299,2.9084274768829346,0.15396682918071747,2.754460647702217,20.94074212667518,42.948276874131814,22.007534747456635,0.9512995259629972,0.9929943452734138,0.04169481931041663,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,content_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__content_region,461568,0.0,83.0,768.0,684.0,10362.0,2.244956,1.756795,669.1028442382812,4.214435577392578,664.8884086608887,3.716592788696289,0.19674962759017944,3.5198431611061096,19.875874848752446,41.88340941346647,22.00753456471402,0.9404839547327825,0.9921169167932673,0.051632962060484844,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,masked_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__masked_region,10362,,,,,10362.0,2.244956,1.756795,29804.71875,187.7290802001953,29616.989669799805,165.55300903320312,8.764074325561523,156.7889347076416,3.3879533287048433,25.395488085862034,22.00753475715719,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,boundary_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__boundary_region,24976,,,,,10362.0,2.244956,1.756795,12330.2724609375,77.41377258300781,12252.858688354492,68.49998474121094,3.621997117996216,64.87798762321472,7.221076875994832,29.242621285480332,22.0215444094855,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,outside_mask_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__outside_mask_region,451206,,,,,10362.0,2.244956,1.756795,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_scratch_thin,lama__canonical__canonical__p027_scratch_thin,p027_scratch_thin,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_scratch_thin,scratch_thin,lama,mask_bbox_crop,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p027_scratch_thin__lama__mask_bbox_crop,433751,65.0,75.0,768.0,692.0,10362.0,2.244956,1.756795,712.0133666992188,4.484712600708008,707.5286540985107,3.9549427032470703,0.20936743915081024,3.74557526409626,19.605922141001244,41.61345744017542,22.007535299174172,0.9335998373981992,0.990448211805413,0.0568483744072138,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_scratch_thin_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_scratch_thin_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_scratch_thin_restored_lama.png
canonical,canonical__p027_zero_control,lama__canonical__canonical__p027_zero_control,p027_zero_control,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_zero_control,zero_control,lama,full_image,False,binary_missing_content,primary,copied_zero_control,cuda,zero_control_copy,canonical__canonical__p027_zero_control__lama__full_image,589824,0.0,0.0,768.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_zero_control_restored_lama.png
canonical,canonical__p027_zero_control,lama__canonical__canonical__p027_zero_control,p027_zero_control,p027,architecture_structured,Italian Landscape with the Ponte Lucano over the Aniene River,p027_zero_control,zero_control,lama,content_region,False,binary_missing_content,primary,copied_zero_control,cuda,zero_control_copy,canonical__canonical__p027_zero_control__lama__content_region,461568,0.0,83.0,768.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,1.0,1.0,0.0,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p027_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p027_zero_control_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p027_zero_control_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p027_zero_control_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,full_image,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__full_image,589824,0.0,0.0,768.0,768.0,47473.0,11.641017,8.048672,627.170166015625,10.27012825012207,616.9000377655029,6.903650760650635,0.5598805546760559,6.343770205974579,20.156949697421553,38.015044939042696,17.858095241621143,0.9701867416886231,0.9834791688555744,0.013292427166951337,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,content_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__content_region,407808,0.0,118.0,768.0,649.0,47473.0,11.641017,8.048672,907.0933227539062,14.853963851928711,892.2393589019775,9.984941482543945,0.8097707629203796,9.175170719623566,18.554283908176018,36.412379981704504,17.858096073528486,0.9567997064226718,0.9760227685243196,0.019223062101647814,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,masked_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__masked_region,47473,,,,,47473.0,11.641017,8.048672,7792.2177734375,127.60023498535156,7664.617538452148,85.77378845214844,6.956185817718506,78.81760263442993,9.214192793586719,27.07228886696344,17.85809607337672,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,boundary_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__boundary_region,6023,,,,,47473.0,11.641017,8.048672,4264.57958984375,12.342631340026855,4252.236958503723,44.57064437866211,1.4877967834472656,43.082847595214844,11.832041368087594,37.21672603550745,25.384684667419855,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,outside_mask_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__outside_mask_region,360335,,,,,47473.0,11.641017,8.048672,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_large,lama__canonical__canonical__p028_loss_large,p028_loss_large,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_large,loss_large,lama,mask_bbox_crop,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_large__lama__mask_bbox_crop,87552,324.0,112.0,612.0,416.0,47473.0,11.641017,8.048672,4225.1455078125,69.18821716308594,4155.957290649414,46.50880432128906,3.771826982498169,42.736977338790894,11.872386908598585,29.73048220988648,17.858095301287893,0.7940062644705622,0.885849856263684,0.09184359179312174,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_large_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_large_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_large_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,full_image,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__full_image,589824,0.0,0.0,768.0,768.0,16168.0,3.964611,2.741157,331.9775390625,5.4457831382751465,326.53175592422485,2.828831434249878,0.1972774863243103,2.6315539479255676,22.919716596674814,40.770200179744435,17.85048358306962,0.9763144060162962,0.9916612959718494,0.015346889955553222,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,content_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__content_region,407808,0.0,118.0,768.0,649.0,16168.0,3.964611,2.741157,480.148193359375,7.876387119293213,472.2718062400818,4.09141731262207,0.2853279113769531,3.806089401245117,21.317050617731272,39.16753307586539,17.85048245813412,0.9656220521607956,0.9878969667248557,0.022274914564060166,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,masked_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__masked_region,16168,,,,,16168.0,3.964611,2.741157,12110.8544921875,198.66734313964844,11912.187149047852,103.19845581054688,7.19687032699585,96.00158548355103,7.2990557460761085,25.149538770487645,17.85048302441154,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,boundary_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__boundary_region,7884,,,,,16168.0,3.964611,2.741157,5721.5146484375,41.321746826171875,5680.192901611328,49.13436508178711,2.2509725093841553,46.883392572402954,10.555693466935823,31.96901688365636,21.413323416720537,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,outside_mask_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__outside_mask_region,391640,,,,,16168.0,3.964611,2.741157,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,,,,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_loss_small,lama__canonical__canonical__p028_loss_small,p028_loss_small,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_loss_small,loss_small,lama,mask_bbox_crop,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_loss_small__lama__mask_bbox_crop,245700,31.0,121.0,571.0,576.0,16168.0,3.964611,2.741157,796.9405517578125,13.073071479797363,783.8674802780151,6.790853500366211,0.47358161211013794,6.317271888256073,19.1165443471204,36.967027250843124,17.850482903722725,0.9426403325197293,0.9798060673251369,0.037165734805407524,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_loss_small_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_loss_small_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_loss_small_restored_lama.png
canonical,canonical__p028_mixed_damage,lama__canonical__canonical__p028_mixed_damage,p028_mixed_damage,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_mixed_damage,mixed_damage,lama,full_image,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_mixed_damage__lama__full_image,589824,0.0,0.0,768.0,768.0,42118.0,10.327899,7.140774,1265.6397705078125,12.757006645202637,1252.8827638626099,8.866887092590332,0.6242133378982544,8.242673754692078,17.10770247558249,37.073315791142115,19.965613315559626,0.9174034094216893,0.9710045384025783,0.05360112898088898,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_mixed_damage_restored_lama.png
canonical,canonical__p028_mixed_damage,lama__canonical__canonical__p028_mixed_damage,p028_mixed_damage,p028,architecture_structured,Trading posts of the Dutch East India Company (VOC),p028_mixed_damage,mixed_damage,lama,content_region,True,binary_missing_content,primary,model_inference,cuda,iopaint_lama,canonical__canonical__p028_mixed_damage__lama__content_region,407808,0.0,118.0,768.0,649.0,42118.0,10.327899,7.140774,1830.5291748046875,18.450807571411133,1812.0783672332764,12.824423789978027,0.9028170108795166,11.92160677909851,15.505037058499148,35.47064981368382,19.965612755184672,0.8827642666702729,0.9585985715622215,0.07583430489194865,restoration_eval.metrics_classical,2.0.0,2026-07-28T09:08:42.082189+00:00,3.12.6,2.1.3,2.2.3,0.26.0,ok,,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\clean\p028_clean.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masked\p028_mixed_damage_damaged.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\masks\p028_mixed_damage_mask.png,D:\Masters\FH\Thesis\painting-restoration-eval\data\processed\restored\lama\canonical\canonical__p028_mixed_damage_restored_lama.png
