feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,feature_input_size,clip_model_name,clip_model_revision,dinov2_model_name,dinov2_model_revision,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_similarity_improvement,metric_runtime_seconds,case_runtime_seconds,feature_similarity_schema_version,feature_similarity_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,torchvision_version,transformers_version,status,issue
opencv_telea__canonical__canonical__p008_loss_small__content_region__feature_similarity,opencv_telea__canonical__canonical__p008_loss_small,opencv_telea__canonical__canonical__p008_loss_small,opencv_telea__canonical__canonical__p008_loss_small,canonical__p008_loss_small,p008_loss_small,canonical__p008_loss_small,canonical,primary,p008,,,,,opencv_telea,p008_loss_small,loss_small,p008_loss_small,loss_small,content_region,434688,101,0,667,768,23917,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_loss_small__content_region__clean,opencv_telea__canonical__canonical__p008_loss_small__content_region__damaged,opencv_telea__canonical__canonical__p008_loss_small__content_region__restored,canonical__p008__content_region,0.8714256286621094,0.9920789003372192,0.12065327167510986,0.810113787651062,0.9019455909729004,0.09183180332183838,0.10624253749847412,0.18196940002962947,0.6682247000280768,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_loss_small__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p008_loss_small,opencv_telea__canonical__canonical__p008_loss_small,opencv_telea__canonical__canonical__p008_loss_small,canonical__p008_loss_small,p008_loss_small,canonical__p008_loss_small,canonical,primary,p008,,,,,opencv_telea,p008_loss_small,loss_small,p008_loss_small,loss_small,mask_bbox_crop,385641,27,97,648,718,23917,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_loss_small__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p008_loss_small__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p008_loss_small__mask_bbox_crop__restored,canonical__p008__mask_bbox_crop,0.8741249442100525,0.9932783246040344,0.11915338039398193,0.7892583608627319,0.936535120010376,0.14727675914764404,0.133215069770813,0.18770639994181693,0.6682247000280768,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_mixed_damage__full_image__feature_similarity,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,canonical__p008_mixed_damage,p008_mixed_damage,canonical__p008_mixed_damage,canonical,primary,p008,,,,,opencv_telea,p008_mixed_damage,mixed_damage,p008_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,39423,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_mixed_damage__full_image__clean,opencv_telea__canonical__canonical__p008_mixed_damage__full_image__damaged,opencv_telea__canonical__canonical__p008_mixed_damage__full_image__restored,canonical__p008__full_image,0.7874963283538818,0.9350082874298096,0.14751195907592773,0.8256259560585022,0.934569239616394,0.10894328355789185,0.1282276213169098,0.23611429997254163,0.7544125999556854,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_mixed_damage__content_region__feature_similarity,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,canonical__p008_mixed_damage,p008_mixed_damage,canonical__p008_mixed_damage,canonical,primary,p008,,,,,opencv_telea,p008_mixed_damage,mixed_damage,p008_mixed_damage,mixed_damage,content_region,434688,101,0,667,768,39423,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_mixed_damage__content_region__clean,opencv_telea__canonical__canonical__p008_mixed_damage__content_region__damaged,opencv_telea__canonical__canonical__p008_mixed_damage__content_region__restored,canonical__p008__content_region,0.7581871747970581,0.9415808320045471,0.183393657207489,0.8171076774597168,0.9463311433792114,0.12922346591949463,0.15630856156349182,0.1824854000005871,0.7544125999556854,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_mixed_damage__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,opencv_telea__canonical__canonical__p008_mixed_damage,canonical__p008_mixed_damage,p008_mixed_damage,canonical__p008_mixed_damage,canonical,primary,p008,,,,,opencv_telea,p008_mixed_damage,mixed_damage,p008_mixed_damage,mixed_damage,mask_bbox_crop,583696,2,4,766,768,39423,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_mixed_damage__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p008_mixed_damage__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p008_mixed_damage__mask_bbox_crop__restored,canonical__p008__mask_bbox_crop,0.7999970316886902,0.9365413188934326,0.13654428720474243,0.844983696937561,0.9516357779502869,0.10665208101272583,0.12159818410873413,0.2090846000937745,0.7544125999556854,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_scratch_thin__full_image__feature_similarity,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,canonical__p008_scratch_thin,p008_scratch_thin,canonical__p008_scratch_thin,canonical,primary,p008,,,,,opencv_telea,p008_scratch_thin,scratch_thin,p008_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,10439,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_scratch_thin__full_image__clean,opencv_telea__canonical__canonical__p008_scratch_thin__full_image__damaged,opencv_telea__canonical__canonical__p008_scratch_thin__full_image__restored,canonical__p008__full_image,0.8750293254852295,0.9988080859184265,0.12377876043319702,0.7555235624313354,0.9982842206954956,0.24276065826416016,0.1832697093486786,0.17532999999821186,0.6415218999609351,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_scratch_thin__content_region__feature_similarity,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,canonical__p008_scratch_thin,p008_scratch_thin,canonical__p008_scratch_thin,canonical,primary,p008,,,,,opencv_telea,p008_scratch_thin,scratch_thin,p008_scratch_thin,scratch_thin,content_region,434688,101,0,667,768,10439,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_scratch_thin__content_region__clean,opencv_telea__canonical__canonical__p008_scratch_thin__content_region__damaged,opencv_telea__canonical__canonical__p008_scratch_thin__content_region__restored,canonical__p008__content_region,0.8966997265815735,0.9991435408592224,0.10244381427764893,0.8526783585548401,0.9984450936317444,0.1457667350769043,0.12410527467727661,0.17179699998814613,0.6415218999609351,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_scratch_thin__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,opencv_telea__canonical__canonical__p008_scratch_thin,canonical__p008_scratch_thin,p008_scratch_thin,canonical__p008_scratch_thin,canonical,primary,p008,,,,,opencv_telea,p008_scratch_thin,scratch_thin,p008_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,10439,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_scratch_thin__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p008_scratch_thin__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p008_scratch_thin__mask_bbox_crop__restored,canonical__p008__mask_bbox_crop,0.8750293254852295,0.9988080859184265,0.12377876043319702,0.7555235624313354,0.9982842206954956,0.24276065826416016,0.1832697093486786,0.17772250005509704,0.6415218999609351,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_zero_control__full_image__feature_similarity,opencv_telea__canonical__canonical__p008_zero_control,opencv_telea__canonical__canonical__p008_zero_control,opencv_telea__canonical__canonical__p008_zero_control,canonical__p008_zero_control,p008_zero_control,canonical__p008_zero_control,canonical,primary,p008,,,,,opencv_telea,p008_zero_control,zero_control,p008_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_zero_control__full_image__clean,opencv_telea__canonical__canonical__p008_zero_control__full_image__damaged,opencv_telea__canonical__canonical__p008_zero_control__full_image__restored,canonical__p008__full_image,1.0000001192092896,1.0000001192092896,0.0,1.0000001192092896,1.0000001192092896,0.0,0.0,0.16724659991450608,0.4508542000548914,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p008_zero_control__content_region__feature_similarity,opencv_telea__canonical__canonical__p008_zero_control,opencv_telea__canonical__canonical__p008_zero_control,opencv_telea__canonical__canonical__p008_zero_control,canonical__p008_zero_control,p008_zero_control,canonical__p008_zero_control,canonical,primary,p008,,,,,opencv_telea,p008_zero_control,zero_control,p008_zero_control,zero_control,content_region,434688,101,0,667,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p008_zero_control__content_region__clean,opencv_telea__canonical__canonical__p008_zero_control__content_region__damaged,opencv_telea__canonical__canonical__p008_zero_control__content_region__restored,canonical__p008__content_region,0.9999998211860657,0.9999998211860657,0.0,1.0,1.0,0.0,0.0,0.16258069989271462,0.4508542000548914,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_large__full_image__feature_similarity,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,canonical__p009_loss_large,p009_loss_large,canonical__p009_loss_large,canonical,primary,p009,,,,,opencv_telea,p009_loss_large,loss_large,p009_loss_large,loss_large,full_image,589824,0,0,768,768,54933,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_large__full_image__clean,opencv_telea__canonical__canonical__p009_loss_large__full_image__damaged,opencv_telea__canonical__canonical__p009_loss_large__full_image__restored,canonical__p009__full_image,0.8049814701080322,0.8814956545829773,0.07651418447494507,0.8491017818450928,0.730760931968689,-0.11834084987640381,-0.02091333270072937,0.18473730003461242,0.696977199986577,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_large__content_region__feature_similarity,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,canonical__p009_loss_large,p009_loss_large,canonical__p009_loss_large,canonical,primary,p009,,,,,opencv_telea,p009_loss_large,loss_large,p009_loss_large,loss_large,content_region,473856,75,0,692,768,54933,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_large__content_region__clean,opencv_telea__canonical__canonical__p009_loss_large__content_region__damaged,opencv_telea__canonical__canonical__p009_loss_large__content_region__restored,canonical__p009__content_region,0.8261527419090271,0.8271360397338867,0.0009832978248596191,0.7836583256721497,0.6622458696365356,-0.12141245603561401,-0.0602145791053772,0.20127000007778406,0.696977199986577,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_large__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,opencv_telea__canonical__canonical__p009_loss_large,canonical__p009_loss_large,p009_loss_large,canonical__p009_loss_large,canonical,primary,p009,,,,,opencv_telea,p009_loss_large,loss_large,p009_loss_large,loss_large,mask_bbox_crop,121104,166,80,514,428,54933,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_large__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p009_loss_large__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p009_loss_large__mask_bbox_crop__restored,canonical__p009__mask_bbox_crop,0.7043394446372986,0.6501835584640503,-0.05415588617324829,0.46809035539627075,0.11039073765277863,-0.3576996177434921,-0.2059277519583702,0.1667471999535337,0.696977199986577,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_small__full_image__feature_similarity,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,canonical__p009_loss_small,p009_loss_small,canonical__p009_loss_small,canonical,primary,p009,,,,,opencv_telea,p009_loss_small,loss_small,p009_loss_small,loss_small,full_image,589824,0,0,768,768,18061,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_small__full_image__clean,opencv_telea__canonical__canonical__p009_loss_small__full_image__damaged,opencv_telea__canonical__canonical__p009_loss_small__full_image__restored,canonical__p009__full_image,0.9541877508163452,0.9938535690307617,0.039665818214416504,0.8853732347488403,0.9618131518363953,0.07643991708755493,0.05805286765098572,0.21254939993377775,0.7499896000372246,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_small__content_region__feature_similarity,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,canonical__p009_loss_small,p009_loss_small,canonical__p009_loss_small,canonical,primary,p009,,,,,opencv_telea,p009_loss_small,loss_small,p009_loss_small,loss_small,content_region,473856,75,0,692,768,18061,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_small__content_region__clean,opencv_telea__canonical__canonical__p009_loss_small__content_region__damaged,opencv_telea__canonical__canonical__p009_loss_small__content_region__restored,canonical__p009__content_region,0.9509555101394653,0.9963942766189575,0.04543876647949219,0.8993289470672607,0.976294755935669,0.0769658088684082,0.061202287673950195,0.1936112999683246,0.7499896000372246,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_loss_small__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,opencv_telea__canonical__canonical__p009_loss_small,canonical__p009_loss_small,p009_loss_small,canonical__p009_loss_small,canonical,primary,p009,,,,,opencv_telea,p009_loss_small,loss_small,p009_loss_small,loss_small,mask_bbox_crop,455625,93,9,768,684,18061,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_loss_small__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p009_loss_small__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p009_loss_small__mask_bbox_crop__restored,canonical__p009__mask_bbox_crop,0.9637718200683594,0.9912856817245483,0.027513861656188965,0.9293902516365051,0.9791773557662964,0.04978710412979126,0.03865048289299011,0.20168109994847327,0.7499896000372246,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_mixed_damage__full_image__feature_similarity,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,canonical__p009_mixed_damage,p009_mixed_damage,canonical__p009_mixed_damage,canonical,primary,p009,,,,,opencv_telea,p009_mixed_damage,mixed_damage,p009_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,40422,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_mixed_damage__full_image__clean,opencv_telea__canonical__canonical__p009_mixed_damage__full_image__damaged,opencv_telea__canonical__canonical__p009_mixed_damage__full_image__restored,canonical__p009__full_image,0.9213818907737732,0.9950647950172424,0.07368290424346924,0.8839640021324158,0.9671472907066345,0.08318328857421875,0.078433096408844,0.19079589995089918,0.7214932999340817,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_mixed_damage__content_region__feature_similarity,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,canonical__p009_mixed_damage,p009_mixed_damage,canonical__p009_mixed_damage,canonical,primary,p009,,,,,opencv_telea,p009_mixed_damage,mixed_damage,p009_mixed_damage,mixed_damage,content_region,473856,75,0,692,768,40422,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_mixed_damage__content_region__clean,opencv_telea__canonical__canonical__p009_mixed_damage__content_region__damaged,opencv_telea__canonical__canonical__p009_mixed_damage__content_region__restored,canonical__p009__content_region,0.8819230794906616,0.9891274571418762,0.1072043776512146,0.874122142791748,0.958050549030304,0.08392840623855591,0.09556639194488525,0.1881273000035435,0.7214932999340817,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_mixed_damage__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,opencv_telea__canonical__canonical__p009_mixed_damage,canonical__p009_mixed_damage,p009_mixed_damage,canonical__p009_mixed_damage,canonical,primary,p009,,,,,opencv_telea,p009_mixed_damage,mixed_damage,p009_mixed_damage,mixed_damage,mask_bbox_crop,498436,30,62,736,768,40422,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_mixed_damage__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p009_mixed_damage__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p009_mixed_damage__mask_bbox_crop__restored,canonical__p009__mask_bbox_crop,0.9211657643318176,0.9882394671440125,0.06707370281219482,0.9220966696739197,0.9718437194824219,0.0497470498085022,0.05841037631034851,0.19703130004927516,0.7214932999340817,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_scratch_thin__full_image__feature_similarity,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,canonical__p009_scratch_thin,p009_scratch_thin,canonical__p009_scratch_thin,canonical,primary,p009,,,,,opencv_telea,p009_scratch_thin,scratch_thin,p009_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,12074,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_scratch_thin__full_image__clean,opencv_telea__canonical__canonical__p009_scratch_thin__full_image__damaged,opencv_telea__canonical__canonical__p009_scratch_thin__full_image__restored,canonical__p009__full_image,0.9304065704345703,0.9993629455566406,0.06895637512207031,0.8801454305648804,0.9993301630020142,0.11918473243713379,0.09407055377960205,0.18530080001801252,0.6882228999165818,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_scratch_thin__content_region__feature_similarity,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,canonical__p009_scratch_thin,p009_scratch_thin,canonical__p009_scratch_thin,canonical,primary,p009,,,,,opencv_telea,p009_scratch_thin,scratch_thin,p009_scratch_thin,scratch_thin,content_region,473856,75,0,692,768,12074,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_scratch_thin__content_region__clean,opencv_telea__canonical__canonical__p009_scratch_thin__content_region__damaged,opencv_telea__canonical__canonical__p009_scratch_thin__content_region__restored,canonical__p009__content_region,0.9224221110343933,0.9994263648986816,0.07700425386428833,0.9045405387878418,0.9988082647323608,0.09426772594451904,0.08563598990440369,0.1824060999788344,0.6882228999165818,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_scratch_thin__mask_bbox_crop__feature_similarity,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,opencv_telea__canonical__canonical__p009_scratch_thin,canonical__p009_scratch_thin,p009_scratch_thin,canonical__p009_scratch_thin,canonical,primary,p009,,,,,opencv_telea,p009_scratch_thin,scratch_thin,p009_scratch_thin,scratch_thin,mask_bbox_crop,579121,3,0,764,761,12074,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_scratch_thin__mask_bbox_crop__clean,opencv_telea__canonical__canonical__p009_scratch_thin__mask_bbox_crop__damaged,opencv_telea__canonical__canonical__p009_scratch_thin__mask_bbox_crop__restored,canonical__p009__mask_bbox_crop,0.9388824701309204,0.9993003606796265,0.060417890548706055,0.9116325974464417,0.9992384910583496,0.08760589361190796,0.074011892080307,0.18593580008018762,0.6882228999165818,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_zero_control__full_image__feature_similarity,opencv_telea__canonical__canonical__p009_zero_control,opencv_telea__canonical__canonical__p009_zero_control,opencv_telea__canonical__canonical__p009_zero_control,canonical__p009_zero_control,p009_zero_control,canonical__p009_zero_control,canonical,primary,p009,,,,,opencv_telea,p009_zero_control,zero_control,p009_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_zero_control__full_image__clean,opencv_telea__canonical__canonical__p009_zero_control__full_image__damaged,opencv_telea__canonical__canonical__p009_zero_control__full_image__restored,canonical__p009__full_image,0.9999999403953552,0.9999999403953552,0.0,0.9999999403953552,0.9999999403953552,0.0,0.0,0.18299920007120818,0.5129777999827638,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p009_zero_control__content_region__feature_similarity,opencv_telea__canonical__canonical__p009_zero_control,opencv_telea__canonical__canonical__p009_zero_control,opencv_telea__canonical__canonical__p009_zero_control,canonical__p009_zero_control,p009_zero_control,canonical__p009_zero_control,canonical,primary,p009,,,,,opencv_telea,p009_zero_control,zero_control,p009_zero_control,zero_control,content_region,473856,75,0,692,768,0,True,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p009_zero_control__content_region__clean,opencv_telea__canonical__canonical__p009_zero_control__content_region__damaged,opencv_telea__canonical__canonical__p009_zero_control__content_region__restored,canonical__p009__content_region,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.19989889999851584,0.5129777999827638,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
opencv_telea__canonical__canonical__p010_loss_large__full_image__feature_similarity,opencv_telea__canonical__canonical__p010_loss_large,opencv_telea__canonical__canonical__p010_loss_large,opencv_telea__canonical__canonical__p010_loss_large,canonical__p010_loss_large,p010_loss_large,canonical__p010_loss_large,canonical,primary,p010,,,,,opencv_telea,p010_loss_large,loss_large,p010_loss_large,loss_large,full_image,589824,0,0,768,768,73017,False,> 127,8,224,openai/clip-vit-base-patch32,default,dinov2_vits14,torchhub-default,opencv_telea__canonical__canonical__p010_loss_large__full_image__clean,opencv_telea__canonical__canonical__p010_loss_large__full_image__damaged,opencv_telea__canonical__canonical__p010_loss_large__full_image__restored,canonical__p010__full_image,0.8445815443992615,0.8616913557052612,0.017109811305999756,0.7380009889602661,0.6507037878036499,-0.08729720115661621,-0.03509369492530823,0.18471770000178367,0.7123408000916243,2.0.0,restoration_eval.metrics_feature_similarity,cuda,3.12.6,1.26.4,2.3.3,9.5.0,2.5.1+cu121,0.20.1+cu121,4.48.3,ok,
